Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3211---Aserrado y conservación de la madera,NA,NA,NA,NA,NA,NA,NA,-26.543,7.356,29.852,30.916,-12.016,-5.52,0.871,0.694,-19.903,31.409,-3.548,-10.076,-1.231,-1.758,18.655,9.624,-10.786,13.622,14.449,7.29,8.705,-24.284,20.248,42.997,27.531,-4.417,6.767,11.618,39.751,-12.835,4.767,6.647,10.237,8.509,8.012,9.746,-2.26,4.189,-4.481,4.418,4.348,2.021,10.598,11.068,11.403,10.859,10.793,10.979,10.95,-7.923,-11.46,-13.401,-14.451,-9.396,-10.621,-11.565,-29.001,-5.158,-12.592,-19.371,-19.299,-17.312,-17.803,-0.129,-0.941,-0.455,1.639,-0.518,-0.498,0.002,-1.891,-2.163,-0.953,-11.371,-2.02,-1.686,-3.989,-8.956,0.916,-6.037,-2.95,-4.261,-4.822,-4.411,7.506,-11.841,-1.115,10.372,-2.192,-1.856,0.869,13.686,14.747,6.342,-3.72,14.166,11.709,7.947,-18.004,-1.726,-11.27,-6.366,-10.613,-10.809,-9.843,-7.62,-2.221,12.979,7.91,-4.925,0.398,2.095,-4.952,13.033,3.362,20.465,4.282,3.974,7.911,16.027,12.559,14.987,-3.759,14.097,14.393,9.555,3.049,9.437,12.851,31.897,6.556,8.661,14.101,8.828,-10.945,-5.58,-11.556,-2.321,-3.452,-5.646,-7.197,-1.339,-6.189,-8.646,-4.185,-4.866,-5.825,8.948,2.429,0.094,1.611,5.497,3.688,3.177,-5.599,-3.348,-3.339,-3.798,-4.442,-4.086,-4.016,4.936,1.002,9.85,-1.548,2.891,5.158,3.529,-0.599,-6.849,-4.018,-6.416,-3.788,-3.866,-4.455,0.037,-0.777,-6.304,-0.46,-0.365,-2.383,-1.948,-7.268,-22.95,-9.671,2.577,-14.984,-13.251,-9.615,-0.314,29.207,16.624,0.08,12.85,14.131,10.468,-3.187,-9.263,,,-6.289,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3212---Fabricación de laminados y aglutinados de madera,NA,NA,NA,NA,NA,NA,NA,1.449,-4.131,-0.542,15.215,-1.494,-1.154,3.203,20.351,1.372,-3.498,-2.466,10.608,5.544,3.163,0.618,11.788,18.683,3.696,5.873,10.078,8.285,6.98,7.857,7.925,9.177,7.416,7.596,8.021,-0.254,1.778,2.415,0.553,0.759,1.347,1.131,1.657,-2.613,1.316,5.088,-0.495,0.155,1.489,3.09,-0.024,-3.366,-7.983,1.554,-0.231,-2.401,-16.884,-17.869,-22.042,-18.359,-17.362,-19.007,-18.836,-8.009,7.77,4.44,7.521,-0.396,1.24,2.908,5.88,-11.893,-3.875,-5.341,-3.399,-3.565,-4.057,-5.132,11.763,10.988,3.711,2.913,5.722,5.172,8.875,5.666,7.953,8.76,7.216,7.485,7.829,13.22,2.637,-7.777,-15.11,7.826,2.103,-2.583,-18.183,-12.571,-7.964,-6.304,-15.461,-12.977,-11.394,5.737,3.771,-9.635,-9.05,4.751,-0.29,-2.488,-17.361,-13.406,-2.37,0.272,-15.396,-11.259,-8.561,3.369,-0.133,-12.796,-9.21,1.587,-3.438,-4.919,4.774,9.95,12.273,12.614,7.362,8.912,9.819,10.395,-2.076,2.32,-5.634,4.009,3.46,1.175,1.31,12.03,17.35,27.236,6.479,9.976,14.02,-6.768,1.658,-8.698,-12.832,-2.493,-4.623,-6.77,4.622,-6.842,10.977,15.512,-1.441,2.64,5.787,7.928,18.741,-0.458,0.271,13.333,8.434,6.255,-1.461,-11.387,-5.653,-5.458,-6.66,-6.331,-6.111,-5.967,1.811,-1.96,0.722,-2.1,-2.054,-1.349,-0.959,-7.343,0.03,3.39,-4.26,-2.849,-1.233,12.463,-12.865,11.655,17.046,-0.212,3.806,7.396,22.511,71.105,27.907,13.929,43.745,37.978,30.871,14.467,-5.632,,,4.012,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3219---Fabricación de otros productos de madera,NA,NA,NA,NA,NA,NA,NA,4.652,18.738,-10.12,-14.966,10.626,3.553,-1.298,-35.659,-25.749,-11.804,9.139,-31.148,-25.424,-17.624,14.738,24.103,23.712,16.709,19.335,20.867,19.624,13.364,17.488,6.848,-9.23,15.469,12.381,6.077,-1.019,-11.217,-6.723,2.781,-6.316,-6.455,-4.149,2.261,2.979,3.205,-10.714,2.614,2.815,-0.806,-9.076,-5.209,-12.106,1.306,-7.165,-8.849,-6.403,-3.447,-14.329,-1.306,-10.406,-8.936,-6.428,-7.466,-11.813,-1.732,-5.711,-0.928,-7.029,-6.572,-5.147,-2.435,-6.522,-6.809,2.126,-4.485,-5.298,-3.34,0.633,8.404,12.663,7.251,4.448,7.276,7.269,12.331,7.164,-3.252,-5.221,9.699,5.016,2.164,5.131,4.64,4.569,-5.193,4.887,4.781,2.203,-6.831,-3.794,-1.574,4.667,-5.323,-4.077,-1.98,3.765,1.381,-5.274,-16.723,2.562,-0.111,-4.364,-16.269,-19.24,-16.762,-9.772,-17.751,-17.431,-15.724,-5.378,0.159,-4.391,-3.258,-2.666,-3.229,-3.236,-8.905,-8.801,-5.226,0.049,-8.852,-7.684,-5.839,9.98,11.103,14.376,12.279,10.546,11.813,11.931,5.583,3.123,-2.492,-0.608,4.336,2.026,1.356,0.333,5.563,2.98,4.403,2.952,2.961,3.321,7.384,1.346,3.2,13.294,4.283,3.933,6.292,1.744,0.715,4.15,1.173,1.231,2.168,1.901,8.5,5.523,-1.046,-5.87,7.021,4.38,1.647,-0.33,-0.015,2.609,3.987,-0.176,0.688,1.503,-1.438,2.783,4.849,7.106,0.632,1.966,3.266,-0.379,-41.616,-15.618,-5.188,-21.034,-19.273,-15.577,-7.846,79.141,29.277,14.737,24.369,26.037,22.707,18.086,1.322,,,9.143,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel,NA,NA,NA,NA,NA,NA,NA,-2.124,0.922,5.74,8.334,-0.581,1.493,3.105,5.82,-1.021,-2.858,3.342,2.302,0.538,1.232,7.522,8.294,10.336,10.524,7.906,8.709,9.167,1.829,7.978,11.053,7.36,4.899,6.962,7.064,6.743,4.179,7.13,6.064,5.425,6.019,6.03,7.475,9.449,4.004,6.713,8.477,6.904,6.855,6.808,3.968,3.643,-0.963,5.353,4.768,3.299,-0.929,-1.226,-3.124,0.377,-1.079,-1.771,-1.244,-1.965,3.639,3.602,0.229,0.865,1.778,1.391,5.006,-1.702,-1.193,3.84,1.525,0.602,1.401,1.176,5.024,7.919,6.463,3.109,4.714,5.157,3.426,5.788,2.301,-0.042,4.634,3.832,2.84,5.788,0.987,2.897,4.734,3.304,3.166,3.556,3.529,3.125,1.219,2.489,3.325,2.613,2.582,2.209,3.804,3.977,-0.855,3.014,3.335,2.282,-1.078,-2.321,-1.464,3.889,-1.71,-1.628,-0.283,4.164,5.866,4.448,1.493,5.024,4.83,3.983,1.283,-0.682,-1.196,-1.057,0.282,-0.213,-0.422,2.238,5.116,4.487,5.703,3.69,3.955,4.385,2.935,1.084,2.226,2.964,1.988,2.067,2.291,4.325,4.241,4.441,6.928,4.283,4.336,4.986,4.605,3.145,4.904,3.523,3.865,4.212,4.036,5.349,6.603,3.188,2.482,5.98,5.041,4.39,3.375,2.04,4.808,2.852,2.699,3.396,3.26,0.375,3.32,1.704,2.826,1.857,1.806,2.059,2.585,-1.659,-1.694,-2.298,0.419,-0.288,-0.792,-1.629,-11.997,-4.798,-0.318,-6.81,-6.146,-4.708,-2.677,23.73,11.312,7.568,9.784,10.295,9.591,7.327,2.504,,,4.762,,
"Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3221---Fabricación de pulpa, papel y cartón",NA,NA,NA,NA,NA,NA,NA,2.374,0.095,2.476,9.351,1.178,1.616,3.41,12.022,2.312,-1.548,3.402,6.984,4.08,3.914,2.196,3.142,10.255,13,2.666,5.109,7.034,0.067,2.022,5.296,-1.626,1.042,2.479,1.421,4.197,2.656,5.533,5.217,3.421,4.154,4.42,6.92,11.551,2.235,7.354,9.233,6.772,6.919,7.027,2.477,0.725,-2.756,4.706,3.366,1.818,-4.327,-4.736,-2.867,-0.658,-4.531,-3.985,-3.182,-3.598,3.63,5.142,4.015,0.003,1.709,2.28,10.513,3.711,0.927,4.931,7.001,4.917,4.921,2.866,5.156,9.609,8.864,4.012,5.86,6.616,7.055,8.777,1.132,-2.459,7.926,5.605,3.53,0.304,-1.805,3.15,2.331,-0.771,0.512,0.953,1.833,1.165,0.056,3.013,1.496,1.012,1.504,-0.039,0.56,-0.21,-2.513,0.262,0.105,-0.547,-2.744,-1.718,0.449,0.897,-2.226,-1.339,-0.793,1.021,2.258,0.298,3.41,1.648,1.192,1.744,5.219,-1.87,-1.997,-6.876,1.603,0.398,-1.44,-3.803,2.201,4.622,7.864,-0.845,0.941,2.593,3.381,1.863,-2.316,-1.084,2.61,0.942,0.434,0.757,1.35,4.356,4.291,1.056,2.137,2.669,4.505,1.078,1.006,3.44,2.772,2.181,2.497,8.671,7.071,4.752,2.942,7.876,6.842,5.854,-0.211,1.339,4.896,1.69,0.554,1.963,1.896,-1.939,3.062,-0.745,1.872,0.549,0.117,0.549,3.116,-3.597,-4.214,-3.213,-0.307,-1.599,-2.001,-2.389,-8.495,-6.444,-3.67,-5.399,-5.736,-5.228,-4.561,13.99,13.433,4.962,4.286,7.21,6.648,4.17,-1.607,,,1.159,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3222---Fabricación de productos de cartón y papel,NA,NA,NA,NA,NA,NA,NA,-4.895,1.496,8.034,7.677,-1.732,1.41,2.903,1.707,-3.299,-3.732,3.303,-0.852,-1.839,-0.558,11.412,12.02,10.391,8.896,11.715,11.27,10.655,3.009,11.944,14.971,13.491,7.476,9.976,10.871,8.401,5.103,8.126,6.565,6.683,7.186,7.024,7.822,8.203,5.081,6.339,8.017,6.984,6.817,6.672,4.88,5.371,0.093,5.751,5.62,4.191,1.186,0.87,-3.27,0.969,1.025,-0.456,-0.102,-1.004,3.644,2.726,-1.905,1.361,1.818,0.884,1.851,-4.755,-2.426,3.187,-1.586,-1.87,-0.636,0.126,4.942,6.902,5.005,2.551,4.013,4.264,1.108,3.948,3.022,1.48,2.571,2.727,2.409,9.497,2.784,2.743,6.19,5.991,4.866,5.201,4.58,4.331,1.926,2.183,4.454,3.596,3.236,3.565,5.739,6.474,0.12,4.665,5.269,3.968,-0.108,-2.663,-2.534,5.602,-1.414,-1.792,0.007,5.945,7.932,6.839,0.445,6.948,6.911,5.25,-0.845,-0.037,-0.763,2.221,-0.434,-0.544,0.134,5.704,6.669,4.415,4.595,6.197,5.602,5.35,2.702,0.686,4.659,5.106,1.667,2.655,3.264,6.2,5.734,4.484,8.242,5.963,5.465,6.167,4.655,4.168,6.849,3.563,4.408,5.222,4.795,3.695,6.377,2.449,2.262,5.053,4.171,3.684,5.246,2.379,4.766,3.413,3.776,4.106,3.932,1.52,3.444,2.887,3.278,2.493,2.625,2.789,2.331,-0.736,-0.52,-1.87,0.766,0.333,-0.22,-1.263,-13.619,-4.059,1.229,-7.476,-6.337,-4.467,-1.781,28.507,10.384,8.713,12.438,11.737,10.945,8.787,4.293,,,6.376,,
Actividades secundarias|31-33---Industrias manufactureras|323---Impresión e industrias conexas,NA,NA,NA,NA,NA,NA,NA,-3.501,5.944,1.411,5.573,0.957,1.14,2.386,-0.665,-6.553,-8.844,-5.042,-3.581,-5.702,-5.511,-1.157,-1.716,-1.692,-2.485,-1.425,-1.529,-1.808,7.509,24.208,25.996,26.39,15.501,19.583,21.551,21.427,1.763,5.985,-0.971,11.307,9.126,6.09,-6.481,8.333,0.562,9.836,0.489,0.518,3.134,8.531,1.576,-1.911,-4.53,5.003,2.25,0.223,-4.702,-11.11,-5.801,-3.247,-7.847,-7.065,-5.978,-20.826,3.472,-7.404,4.966,-9.325,-8.581,-4.611,4.324,-3.069,-2.316,-8.915,0.331,-0.707,-3.354,-0.585,-9.1,-4.381,-1.623,-5.028,-4.779,-3.82,-6.418,13.872,4.928,-3.867,3.715,4.185,1.682,15.369,18.904,5.308,3.788,17.307,12.626,10.028,-3.413,-11.306,4.614,9.344,-7.8,-3.272,0.226,9.041,7.942,2.422,1.763,8.453,6.074,4.77,4.991,-2.331,-6.308,-18.038,1.095,-1.725,-6.518,1.254,15.55,6.488,13.57,8.604,7.835,9.312,8.618,-4.314,1.192,7.641,1.544,1.418,3.083,-3.799,5.544,1.443,-20.003,1.017,1.169,-4.747,-5.734,-10.166,-13.533,-0.35,-8.121,-10.063,-7.783,-1.589,-2.576,2.768,13.139,-2.109,-0.426,3.014,11.627,2.638,-1.662,-2.66,6.916,3.862,2.046,-0.49,9.164,4.413,-3.276,4.367,4.382,2.348,2.46,-6.007,4.845,3.733,-1.996,0.311,1.17,1.463,11.346,0.361,0.634,6.451,4.304,3.36,-7.373,-17.288,-0.188,-7.601,-12.607,-8.396,-8.197,0.485,-29.094,-21.616,-7.939,-14.293,-16.999,-14.713,-3.009,54.168,18.477,22.96,20.624,19.875,20.715,16.456,8.824,,,12.424,,
Actividades secundarias|31-33---Industrias manufactureras|324---Fabricación de productos derivados del petróleo y del carbón,NA,NA,NA,NA,NA,NA,NA,8.429,12.486,11.575,15.716,10.462,10.846,12.11,12.375,2.062,-6.159,-11.838,7.113,2.503,-1.339,-4.922,-2.936,4.891,6.03,-3.956,-1.143,0.574,2.696,10.655,7.509,10.109,6.607,6.911,7.718,20.851,13.189,13.732,13.665,16.943,15.854,15.289,0.006,-2.309,0.291,-5.449,-1.137,-0.661,-1.879,-2.329,2.254,-5.444,-2.302,-0.093,-1.892,-1.993,0.074,0.724,1.169,0.121,0.399,0.648,0.519,-0.229,1.674,6.183,-1.007,0.724,2.502,1.648,4.451,2.191,1.179,4.244,3.308,2.59,2.982,1.323,3.805,3.384,4.274,2.565,2.837,3.182,-0.606,-4.898,-3.382,0.555,-2.779,-2.981,-2.123,-2.759,2.077,0.006,0.817,-0.364,-0.241,0.023,2.769,-1.577,-4.166,-3.892,0.564,-1.016,-1.738,-2.228,1.563,-1.172,1.035,-0.346,-0.613,-0.208,1.181,-4.794,3.776,2.823,-1.843,-0.036,0.675,-5.694,-1.922,-6.405,-16.857,-3.843,-4.698,-7.785,-6.295,-7.747,-5.039,4.8,-7.022,-6.372,-3.814,0.684,4.511,-0.788,0.365,2.585,1.463,1.189,0.139,7.099,5.355,3.742,3.661,4.212,4.096,-2.594,-5.026,-2.723,-9.696,-3.866,-3.49,-5.02,-6.634,-12.634,-7.472,-1.737,-9.733,-8.984,-7.285,-1.628,-5.137,-21.017,-25.935,-3.382,-9.321,-13.449,-14.606,-13.739,-20.932,-25.392,-14.18,-16.161,-18.123,-32.499,-17.512,-3.234,-6.747,-25.105,-19.054,-16.67,-4.66,-10.919,1.1,5.597,-8.061,-5.031,-2.727,-10.607,-13.93,-24.543,-10.099,-12.356,-16.647,-15.106,24.852,4.17,24.459,26.099,14.159,17.442,19.6,11.572,23.237,,,17.076,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química,NA,NA,NA,NA,NA,NA,NA,-0.104,4.026,5.255,5.123,1.972,3.082,3.602,3.862,0.612,2.353,-2.653,2.196,2.25,0.983,7.222,9.12,-1.295,6.639,8.18,4.905,5.337,2.569,5.55,9.802,2.963,4.087,5.946,5.194,4.005,3.901,4.749,6.037,3.951,4.22,4.669,-0.523,0.161,0.439,-0.199,-0.17,0.036,-0.023,2.892,0.468,3.077,0.83,1.636,2.126,1.803,-1.348,-3.247,-4.1,-1.291,-2.32,-2.931,-2.526,-2.61,0.645,-0.847,2.321,-0.959,-0.921,-0.109,6.964,3.357,6.359,1.887,5.105,5.531,4.596,1.853,3.501,1.214,8.032,2.689,2.184,3.645,-0.74,4.101,2.569,-1.106,1.732,2.016,1.203,2.59,3.041,6.286,3.716,2.826,4.004,3.931,7.86,3.388,-1.543,-6.518,5.518,3.06,0.628,-4.952,-5.12,0.803,5.125,-5.038,-3.096,-1.157,-2.952,-3.404,-2.287,-1.877,-3.184,-2.873,-2.623,6.456,2.818,-2.204,-1.109,4.595,2.229,1.385,-3.187,-0.814,-1.655,-0.879,-1.994,-1.881,-1.634,-0.356,-0.3,-0.187,-3.642,-0.328,-0.281,-1.116,0.285,-0.158,2.177,2.711,0.059,0.767,1.237,1.395,-2.165,-2.629,-1.118,-0.413,-1.164,-1.152,-2.689,-3.647,-2.441,-6.441,-3.167,-2.925,-3.789,-4.371,-2.444,-2.49,-2.136,-3.414,-3.104,-2.873,0.405,-4.302,-5.452,-5.093,-1.956,-3.136,-3.607,-4.907,-1.454,-0.713,-1.237,-3.217,-2.392,-2.118,-4.076,-4.54,-1.148,0.918,-4.308,-3.249,-2.252,2.062,-8.101,-4.31,-1.967,-2.991,-3.443,-3.078,-5.712,2.94,2.325,3.314,-1.637,-0.292,0.609,6.144,6.479,,,6.309,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3251---Fabricación de productos químicos básicos,NA,NA,NA,NA,NA,NA,NA,1.031,3.163,5.365,3.623,2.082,3.176,3.291,0.606,-0.353,1.777,-2.143,0.128,0.69,-0.039,7.376,9.194,-2.59,1.116,8.277,4.537,3.676,-1.166,-1.12,9.27,4.416,-1.143,2.197,2.742,3.249,2.904,0.135,0.053,3.076,2.068,1.565,-2.992,-2.266,-2.295,-0.808,-2.63,-2.517,-2.097,2.243,-0.897,-1.112,-0.546,0.67,0.069,-0.084,-2.954,-2.241,-3.121,-1.745,-2.602,-2.775,-2.52,-1.551,-1.146,0.814,6.103,-1.351,-0.632,1.051,9.03,10.268,14.55,5.918,9.644,11.297,9.886,4.384,5.219,-2.258,10.676,4.801,2.353,4.458,-1.825,2.418,0.955,-4.029,0.301,0.517,-0.701,-0.633,1.75,10.694,7.01,0.586,3.947,4.74,11.05,6.786,-4.116,-12.584,8.843,4.255,-0.2,-2.516,-6.778,-2.216,-2.724,-4.68,-3.878,-3.61,-5.46,-4.131,1.144,1.209,-4.8,-2.831,-1.886,4.39,5.763,-2.039,8.03,5.077,2.623,3.927,1.055,0.063,-0.806,2.952,0.556,0.108,0.821,-2.264,-1.033,0.967,-7.617,-1.647,-0.795,-2.541,1.836,1.631,1.4,2.828,1.732,1.622,1.915,0.19,-2.385,-1.132,-0.149,-1.106,-1.115,-0.878,-2.262,-6.178,-5.83,-15.454,-4.208,-4.745,-7.387,-10.682,-9.152,-6.475,-2.432,-9.938,-8.804,-7.369,-3.589,-9.421,-9.758,-14.798,-6.453,-7.562,-9.279,-10.128,-4.59,-6.786,-4.43,-7.495,-7.263,-6.632,-6.965,-9.101,-3.182,0.225,-8.012,-6.421,-4.905,0.747,-5.691,-6.128,-9.321,-2.372,-3.653,-5.015,-13.906,-8.715,-5.048,0.822,-11.476,-9.341,-7.01,4.069,0.099,,,2.153,,
"Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3252---Fabricación de resinas y hules sintéticos, y fibras químicas",NA,NA,NA,NA,NA,NA,NA,-6.707,-6.794,10.276,3.486,-6.752,-1.408,-0.191,12.626,-0.57,-4.798,-0.569,5.838,2.104,1.415,4.255,13.82,12.763,12.15,8.877,10.149,10.654,6.8,7.02,9.66,10,6.911,7.832,8.387,11.618,14.32,20.017,13.457,12.984,15.381,14.881,5.628,3.917,3.552,5.2,4.753,4.327,4.551,10.028,8.2,0.62,0.56,9.1,6.116,4.681,3.709,-1.451,1.737,-3.228,1.111,1.32,0.192,-5.917,3.811,1.976,3.397,-1.144,-0.099,0.739,5.947,-8.199,-4.225,-4.356,-1.342,-2.328,-2.826,-4.759,6.15,8.43,6.551,0.471,3.14,3.965,-2.942,-2.663,-6.192,-3.418,-2.8,-3.996,-3.853,2.613,-0.396,-0.654,-1.259,1.086,0.487,0.052,-2.695,7.26,-3.852,3.441,2.281,0.192,0.991,5.021,-7.36,3.899,-10.233,-1.468,0.285,-2.364,-12.266,-5.453,-4.745,10.181,-8.909,-7.499,-3.405,20.879,16.334,16.359,4.198,18.554,17.789,14.199,-6.486,-6.279,-10.148,-9.864,-6.382,-7.679,-8.206,-0.222,-3.594,2.133,4.217,-1.916,-0.559,0.571,-1.202,7.267,-1.9,-2.41,2.981,1.3,0.39,2.198,2.838,7.678,5.746,2.528,4.244,4.602,5.251,-4.477,-1.923,5.16,0.232,-0.51,0.856,3.312,6.413,5.894,-2.83,4.837,5.196,3.179,-0.342,4.663,-4.936,3.4,2.156,-0.268,0.6,-2.894,-5.538,-2.417,0.552,-4.246,-3.651,-2.628,2.42,3.225,5.081,-0.12,2.826,3.57,2.643,-0.017,-24.267,-5.212,0.037,-12.299,-9.927,-7.491,-7.285,18.899,-0.114,-7.552,4.166,2.658,-0.041,8.666,2.393,,,5.534,,
"Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3253---Fabricación de fertilizantes, pesticidas y otros agroquímicos",NA,NA,NA,NA,NA,NA,NA,49.319,43.34,53.669,67.049,45.978,48.789,53.684,24.252,7.028,2.497,10.959,14.803,10.158,10.391,11.87,16.872,9.475,4.793,14.428,12.689,10.376,5.763,9.516,-3.704,-39.246,7.724,3.824,-8.153,-25.038,-11.384,-11.277,25.908,-17.787,-15.727,-8.068,-1.572,-1.806,-10.15,-8.915,-1.706,-4.52,-5.627,-17.892,-27.101,-8.808,-10.538,-23.158,-18.659,-16.684,-8.494,-0.11,-8.288,-12.531,-3.946,-5.472,-7.315,-22.589,-18.061,-27.166,-15.302,-20.034,-22.466,-20.701,-11.819,-18.581,2.609,10.035,-15.728,-9.853,-4.619,2.364,7.881,1.254,0.78,5.445,3.917,2.964,19.53,14.574,19.705,0.791,16.698,17.767,12.722,-3.569,3.444,-8.208,-3.573,0.366,-2.731,-2.955,8.481,0.374,19.652,5.913,3.794,9.198,8.331,-10.381,-8.143,-11.353,-6.504,-9.13,-9.96,-9.068,27.896,12.691,-2.002,-15.103,19.302,11.469,4.417,-7.052,9.244,7.089,23.332,1.649,3.407,7.707,8.505,0.045,8.517,-8.594,3.651,5.279,1.851,-7.609,-4.396,-2.822,13.088,-5.829,-4.792,-0.827,15.131,3.508,-12.355,-20.679,8.595,1.217,-4.319,-5.838,-2.097,3.212,-0.188,-3.833,-1.685,-1.371,5.732,-2.525,1.738,4.337,1.227,1.39,2.016,1.599,-0.329,-4.88,0.997,0.586,-1.17,-0.7,-1.294,2.364,4.787,7.276,0.61,1.902,3.088,5.652,8.39,0.698,-7.008,7.102,5.066,2.294,-10.632,-5.923,2.974,6.442,-8.108,-4.731,-2.398,11.328,-13.669,-9.847,-3.486,-2.391,-4.846,-4.537,-5.14,10.344,-7.243,8.738,2.376,-0.626,1.53,6.205,0.617,,,3.282,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3254---Fabricación de productos farmacéuticos,NA,NA,NA,NA,NA,NA,NA,-12.543,-0.983,-5.241,-0.354,-6.683,-6.187,-4.83,9.105,14.175,25.224,0.809,11.832,16.481,12.662,15.987,9.728,-12.151,13.313,12.55,3.331,5.508,12.013,11.96,11.648,11.301,11.984,11.878,11.743,3.358,6.355,9.027,9.704,4.962,6.249,7.055,3.077,-2.366,3.016,-6.05,0.125,1.064,-0.636,-2.452,3.114,13.269,3.979,0.491,4.723,4.555,-3.986,-8.251,-10.889,-2.017,-6.3,-7.944,-6.612,1.435,3.222,3.243,0.251,2.385,2.682,2.109,7.537,0.916,1.872,-0.751,3.99,3.251,2.325,0.943,1.317,-0.858,2.894,1.138,0.451,1,-2.942,5.654,6.914,8.294,1.534,3.361,4.49,8.195,7.123,2.516,-2.303,7.614,5.823,3.897,4.237,-0.701,2.97,-1.166,1.573,2.049,1.332,-16.396,-10.303,5.57,35.818,-13.183,-6.745,2.51,-0.149,-2.095,-11.579,-12.209,-1.209,-5.239,-7.247,10.26,-12.398,-17.886,-29.371,-1.974,-7.745,-13.642,-19.982,-1.206,0.445,1.866,-10.922,-7.253,-5.219,4.934,2.562,-3.569,-3.815,3.664,1.136,-0.051,-8.496,-17.874,0.025,1.416,-13.462,-8.967,-6.572,3.086,-2.515,-11.53,-5.863,0.271,-4.051,-4.504,-9.54,-1.161,2.562,4.112,-5.447,-2.743,-1.051,3.83,4.089,-3.608,-6.856,3.962,1.267,-0.843,6.366,-3.706,1.015,3.381,1.216,1.148,1.693,2.315,0.432,6.368,2.98,1.399,3.081,3.056,-7.525,-2.908,0.736,5.381,-5.301,-3.192,-1.067,4.621,-0.922,-7.048,-2.283,1.883,-1.363,-1.606,1.171,3.34,15.026,13.463,2.213,6.602,8.4,14.901,25.414,,,20.006,,
