
"Banco de México"

"Índices de Precios al Consumidor y UDIS"
"Principales índices mensuales"

"Fecha de consulta: 17/10/2022 05:39:53"

"Aviso importante: Algunas de las series que está consultando registra un cambio, por favor consulte los metadatos de las mismas."

"Título","IPC Por objeto del gasto Nacional, I n d i c e G e n e r a l","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente","IPC Por objeto del gasto Nacional, I n d i c e G e n e r a l","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías, Alimentos, Bebidas y Tabaco","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías, Mercancías no Alimenticias","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Vivienda","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Educación (colegiaturas)","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Otros Servicios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios, Frutas y Verduras","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios, Pecuarios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Energéticos","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Tarifas Autorizadas por el Gobierno"
01/08/2002,52.108560000000,56.460413000000,52.108560000000,56.460413000000,53.440765000000,42.939050000000,63.145826000000,59.163808000000,64.018251000000,42.606128000000,60.600898000000,40.139707000000,40.566910000000,43.617897000000,38.599606000000,39.855354000000,35.962271000000,47.813813000000
01/09/2002,52.421984000000,56.832216000000,52.421984000000,56.832216000000,53.480329000000,43.012151000000,63.152839000000,59.858392000000,64.284450000000,45.704246000000,60.717089000000,40.294748000000,40.303714000000,43.019933000000,38.543162000000,40.270042000000,36.499794000000,47.988699000000
01/10/2002,52.653036000000,56.964748000000,52.653036000000,56.964748000000,53.641194000000,43.265218000000,63.223822000000,59.962683000000,64.528673000000,45.705647000000,60.734648000000,40.785636000000,40.336190000000,42.912267000000,38.661880000000,41.045365000000,37.641101000000,48.046425000000
01/11/2002,53.078877000000,57.074557000000,53.078877000000,57.074557000000,53.718074000000,43.398901000000,63.245492000000,60.104168000000,64.753667000000,45.705647000000,60.855199000000,42.043186000000,41.351763000000,45.745825000000,38.555566000000,42.452583000000,39.721843000000,48.132910000000
01/12/2002,53.309930000000,57.193334000000,53.309930000000,57.193334000000,53.776001000000,43.492719000000,63.268467000000,60.281842000000,64.933531000000,45.705647000000,61.099265000000,42.569786000000,42.810847000000,49.137124000000,38.821446000000,42.399872000000,39.586398000000,48.243246000000
01/01/2003,53.525441000000,57.447814000000,53.525441000000,57.447814000000,53.921717000000,43.793016000000,63.264411000000,60.641413000000,65.255440000000,45.871815000000,61.565099000000,42.679965000000,42.108075000000,46.573580000000,39.266232000000,43.014831000000,40.317805000000,48.632372000000
01/02/2003,53.674122000000,57.732888000000,53.674122000000,57.732888000000,54.156871000000,44.078509000000,63.449399000000,60.973993000000,65.621611000000,46.166016000000,61.878310000000,42.466162000000,41.276885000000,43.439265000000,39.855319000000,43.184520000000,40.475936000000,48.826035000000
01/03/2003,54.012930000000,57.967464000000,54.012930000000,57.967464000000,54.361371000000,44.328900000000,63.608239000000,61.236916000000,65.930075000000,46.239600000000,62.172031000000,43.078538000000,42.481355000000,45.920586000000,40.270771000000,43.428921000000,40.811107000000,48.892812000000
01/04/2003,54.105144000000,58.163807000000,54.105144000000,58.163807000000,54.453983000000,44.462383000000,63.660851000000,61.533689000000,66.150009000000,46.310821000000,62.624030000000,42.894126000000,42.107761000000,44.415369000000,40.594944000000,43.362076000000,40.660787000000,48.990382000000
01/05/2003,53.930560000000,58.318103000000,53.930560000000,58.318103000000,54.566384000000,44.589542000000,63.758222000000,61.728220000000,66.358076000000,46.329178000000,62.873897000000,41.850448000000,41.904904000000,44.240156000000,40.375503000000,41.796755000000,38.252130000000,49.080113000000
01/06/2003,53.975112000000,58.381587000000,53.975112000000,58.381587000000,54.545588000000,44.632347000000,63.676403000000,61.873718000000,66.566785000000,46.359078000000,63.006434000000,41.845188000000,41.828554000000,44.137241000000,40.315680000000,41.835642000000,38.295327000000,49.110753000000
01/07/2003,54.053339000000,58.460811000000,54.053339000000,58.460811000000,54.490778000000,44.627781000000,63.573670000000,62.083467000000,66.720330000000,46.414885000000,63.325427000000,41.919930000000,42.006396000000,45.175314000000,39.963328000000,41.846326000000,38.281754000000,49.169418000000
01/08/2003,54.215490000000,58.670137000000,54.215490000000,58.670137000000,54.604158000000,44.687123000000,63.738187000000,62.385565000000,66.930639000000,47.411867000000,63.430054000000,41.954832000000,41.808260000000,44.454631000000,40.087453000000,42.025925000000,38.515437000000,49.243409000000
01/09/2003,54.538238000000,58.951360000000,54.538238000000,58.951360000000,54.689705000000,44.753627000000,63.841418000000,62.856623000000,67.132316000000,49.619054000000,63.447571000000,42.384488000000,42.509355000000,45.756444000000,40.417049000000,42.286817000000,38.862248000000,49.336372000000
01/10/2003,54.738207000000,59.077889000000,54.738207000000,59.077889000000,54.822815000000,44.955056000000,63.907823000000,62.976178000000,67.335270000000,49.616085000000,63.539034000000,42.777760000000,42.919054000000,46.224995000000,40.789610000000,42.669701000000,39.404928000000,49.406239000000
01/11/2003,55.192542000000,59.233100000000,55.192542000000,59.233100000000,55.017363000000,45.236015000000,64.017811000000,63.092307000000,67.480476000000,49.632500000000,63.667075000000,44.020213000000,43.472109000000,46.634863000000,41.429650000000,44.339671000000,41.870144000000,49.516844000000
01/12/2003,55.429811000000,59.404461000000,55.429811000000,59.404461000000,55.180665000000,45.535416000000,64.048987000000,63.270793000000,67.611436000000,49.633049000000,63.956924000000,44.430193000000,44.373965000000,47.975349000000,42.059396000000,44.444008000000,42.006997000000,49.557666000000
01/01/2004,55.774317000000,59.633097000000,55.774317000000,59.633097000000,55.412068000000,45.964509000000,64.088518000000,63.495735000000,67.837390000000,49.757649000000,64.217948000000,45.077065000000,45.097892000000,47.500596000000,43.520003000000,45.042722000000,42.221153000000,50.919950000000
01/02/2004,56.107945000000,59.901849000000,56.107945000000,59.901849000000,55.692114000000,46.347304000000,64.267650000000,63.752295000000,68.149477000000,49.962856000000,64.441485000000,45.579887000000,45.519071000000,47.062498000000,44.469485000000,45.596005000000,42.577154000000,51.866616000000
01/03/2004,56.298071000000,60.121521000000,56.298071000000,60.121521000000,55.871099000000,46.598119000000,64.376216000000,64.010740000000,68.564680000000,50.030650000000,64.630920000000,45.690848000000,45.224871000000,44.932518000000,45.306562000000,45.958513000000,42.916155000000,52.278003000000
01/04/2004,56.383032000000,60.319549000000,56.383032000000,60.319549000000,55.998571000000,46.796606000000,64.434432000000,64.276798000000,68.917459000000,50.134746000000,64.879674000000,45.474444000000,44.365127000000,43.237949000000,44.962847000000,46.141718000000,42.839889000000,52.974913000000
01/05/2004,56.241603000000,60.458743000000,56.241603000000,60.458743000000,56.153230000000,47.012369000000,64.529168000000,64.400288000000,69.158559000000,50.205468000000,64.916393000000,44.592599000000,43.964594000000,42.839559000000,44.561866000000,44.961402000000,41.009551000000,53.070447000000
01/06/2004,56.331745000000,60.619554000000,56.331745000000,60.619554000000,56.321254000000,47.234104000000,64.644281000000,64.553360000000,69.318031000000,50.274833000000,65.095000000000,44.495070000000,43.184237000000,40.781270000000,44.570270000000,45.287947000000,41.493825000000,53.087678000000
01/07/2004,56.479390000000,60.725137000000,56.479390000000,60.725137000000,56.410809000000,47.409787000000,64.650326000000,64.674134000000,69.469668000000,50.406035000000,65.182203000000,44.753397000000,43.462326000000,41.211202000000,44.754236000000,45.533880000000,41.792476000000,53.231149000000
01/08/2004,56.828041000000,60.893896000000,56.828041000000,60.893896000000,56.584145000000,47.619904000000,64.786996000000,64.837692000000,69.589982000000,50.962332000000,65.226452000000,45.573664000000,45.145113000000,43.796708000000,45.877388000000,45.818144000000,42.185400000000,53.302726000000
01/09/2004,57.297917000000,61.242453000000,57.297917000000,61.242453000000,56.780834000000,47.877852000000,64.923301000000,65.333018000000,69.770345000000,53.345372000000,65.248770000000,46.360756000000,46.757254000000,47.605582000000,46.133079000000,46.092516000000,42.570304000000,53.360648000000
01/10/2004,57.694747000000,61.418347000000,57.694747000000,61.418347000000,57.020733000000,48.215067000000,65.067811000000,65.445655000000,69.875000000000,53.345863000000,65.411760000000,47.338357000000,48.464468000000,51.843505000000,46.277943000000,46.616573000000,43.309225000000,53.463879000000
01/11/2004,58.186899000000,61.564212000000,58.186899000000,61.564212000000,57.173065000000,48.420616000000,65.167825000000,65.584574000000,70.004449000000,53.348276000000,65.611722000000,48.743964000000,49.303391000000,53.520135000000,46.599107000000,48.373416000000,45.915910000000,53.554115000000
01/12/2004,58.307088000000,61.735929000000,58.307088000000,61.735929000000,57.320776000000,48.742303000000,65.147092000000,65.778985000000,70.111334000000,53.354146000000,65.957613000000,48.726527000000,48.859204000000,51.060400000000,47.397240000000,48.620994000000,46.215492000000,53.700656000000
01/01/2005,58.309160000000,61.967210000000,58.309160000000,61.967210000000,57.512636000000,48.995461000000,65.278567000000,66.047751000000,70.298606000000,53.643844000000,66.288127000000,48.120796000000,46.670833000000,44.771656000000,47.739004000000,48.998350000000,46.464921000000,54.333225000000
01/02/2005,58.503431000000,62.207804000000,58.503431000000,62.207804000000,57.739491000000,49.212898000000,65.512798000000,66.300718000000,70.562171000000,53.755859000000,66.584313000000,48.191147000000,46.910981000000,44.903224000000,48.045503000000,48.963225000000,46.274182000000,54.605210000000
01/03/2005,58.767121000000,62.385186000000,58.767121000000,62.385186000000,57.892605000000,49.349664000000,65.680502000000,66.501024000000,70.662508000000,53.807748000000,66.931293000000,48.680927000000,47.816377000000,47.022988000000,48.201014000000,49.194680000000,46.518552000000,54.812722000000
01/04/2005,58.976415000000,62.503786000000,58.976415000000,62.503786000000,58.016073000000,49.448802000000,65.826456000000,66.614356000000,70.785253000000,53.850354000000,67.062791000000,49.129098000000,49.390862000000,51.659037000000,47.886490000000,48.943212000000,46.002014000000,55.083081000000
01/05/2005,58.828251000000,62.624792000000,58.828251000000,62.624792000000,58.157349000000,49.595976000000,65.961011000000,66.715047000000,70.868183000000,53.896632000000,67.199851000000,48.268977000000,50.222968000000,54.177964000000,47.677891000000,47.032647000000,43.076474000000,55.164230000000
01/06/2005,58.771783000000,62.776811000000,58.771783000000,62.776811000000,58.295282000000,49.746076000000,66.086218000000,66.880159000000,70.975953000000,54.012574000000,67.434139000000,47.662140000000,48.346557000000,49.128697000000,47.759689000000,47.214488000000,43.297159000000,55.270580000000
01/07/2005,59.001800000000,62.905948000000,59.001800000000,62.905948000000,58.315634000000,49.782797000000,66.090673000000,67.114951000000,71.123244000000,54.058919000000,67.819826000000,48.157376000000,49.344568000000,51.320996000000,48.019981000000,47.397272000000,43.581625000000,55.253771000000
01/08/2005,59.072255000000,62.992780000000,59.072255000000,62.992780000000,58.380199000000,49.851742000000,66.150544000000,67.223150000000,71.231093000000,54.591442000000,67.758153000000,48.182436000000,49.101095000000,50.168315000000,48.337009000000,47.589076000000,43.839365000000,55.316646000000
01/09/2005,59.309006000000,63.295588000000,59.309006000000,63.295588000000,58.519439000000,50.045914000000,66.235914000000,67.684348000000,71.422832000000,56.891555000000,67.725125000000,48.243333000000,48.877033000000,49.676061000000,48.278610000000,47.826901000000,44.122406000000,55.466773000000
01/10/2005,59.454580000000,63.446667000000,59.454580000000,63.446667000000,58.687358000000,50.228862000000,66.388131000000,67.818329000000,71.627139000000,56.889063000000,67.848173000000,48.372302000000,47.956932000000,47.825389000000,47.933639000000,48.607268000000,45.291669000000,55.484327000000
01/11/2005,59.882493000000,63.577256000000,59.882493000000,63.577256000000,58.803102000000,50.344314000000,66.503296000000,67.962846000000,71.775701000000,56.889063000000,68.044650000000,49.584732000000,47.178902000000,46.429281000000,47.537968000000,51.055172000000,48.934188000000,55.589350000000
01/12/2005,60.250312000000,63.756892000000,60.250312000000,63.756892000000,58.947049000000,50.541415000000,66.595048000000,68.176549000000,71.902124000000,56.890253000000,68.418896000000,50.446125000000,48.770300000000,50.110752000000,47.838653000000,51.462831000000,49.510507000000,55.666655000000
01/01/2006,60.603626000000,63.895721000000,60.603626000000,63.895721000000,59.110934000000,50.762803000000,66.702403000000,68.290311000000,72.160702000000,57.030940000000,68.389757000000,51.364202000000,50.133356000000,53.512302000000,47.943257000000,52.104147000000,50.284734000000,56.049798000000
01/02/2006,60.696358000000,64.104561000000,60.696358000000,64.104561000000,59.293347000000,50.991693000000,66.838758000000,68.524048000000,72.458020000000,57.218584000000,68.581406000000,51.148161000000,49.877650000000,52.814921000000,47.960130000000,51.912839000000,49.974989000000,56.091118000000
01/03/2006,60.772512000000,64.358729000000,60.772512000000,64.358729000000,59.467252000000,51.131948000000,67.043740000000,68.855480000000,72.812426000000,57.287105000000,68.992382000000,50.753108000000,48.519729000000,49.512360000000,47.802845000000,52.115903000000,50.218052000000,56.216554000000
01/04/2006,60.861617000000,64.577158000000,60.861617000000,64.577158000000,59.590942000000,51.215338000000,67.205278000000,69.165464000000,73.124963000000,57.360132000000,69.390296000000,50.498605000000,48.092263000000,48.953416000000,47.457285000000,51.968929000000,49.974486000000,56.259360000000
01/05/2006,60.590675000000,64.664463000000,60.590675000000,64.664463000000,59.661286000000,51.322859000000,67.239339000000,69.268950000000,73.429082000000,57.437566000000,69.321704000000,49.283628000000,48.370674000000,49.528901000000,47.552125000000,49.827154000000,46.714742000000,56.311155000000
01/06/2006,60.642998000000,64.859810000000,60.642998000000,64.859810000000,59.784038000000,51.469205000000,67.338485000000,69.534330000000,73.733009000000,57.528910000000,69.618075000000,48.956677000000,47.360559000000,47.186234000000,47.364912000000,49.924594000000,46.840536000000,56.353253000000
01/07/2006,60.809294000000,65.027519000000,60.809294000000,65.027519000000,59.851906000000,51.605285000000,67.340236000000,69.798795000000,73.919792000000,57.570421000000,70.037914000000,49.117230000000,47.456434000000,47.581596000000,47.276128000000,50.125236000000,47.081225000000,56.476156000000
01/08/2006,61.119609000000,65.140823000000,61.119609000000,65.140823000000,59.970016000000,51.714940000000,67.465603000000,69.906914000000,74.077101000000,58.049366000000,69.952726000000,49.945600000000,49.231305000000,51.244716000000,47.884186000000,50.365447000000,47.268602000000,56.822342000000
01/09/2006,61.736612000000,65.497158000000,61.736612000000,65.497158000000,60.240491000000,52.111821000000,67.612482000000,70.345536000000,74.201684000000,60.134136000000,70.014330000000,51.247356000000,52.526523000000,58.537704000000,48.710053000000,50.428669000000,47.338459000000,56.872885000000
01/10/2006,62.006519000000,65.648492000000,62.006519000000,65.648492000000,60.454900000000,52.370629000000,67.782594000000,70.434628000000,74.293234000000,60.134136000000,70.135485000000,51.829908000000,53.312067000000,60.141372000000,48.990017000000,50.884889000000,48.008009000000,56.910852000000
01/11/2006,62.331857000000,65.820488000000,62.331857000000,65.820488000000,60.678190000000,52.704870000000,67.897503000000,70.555795000000,74.401465000000,60.134136000000,70.314955000000,52.558108000000,51.619239000000,55.679080000000,49.006552000000,53.116172000000,51.359916000000,56.943927000000
01/12/2006,62.692424000000,66.080973000000,62.692424000000,66.080973000000,60.962035000000,53.118954000000,68.053965000000,70.792342000000,74.584495000000,60.136427000000,70.689920000000,53.179949000000,52.818739000000,57.855503000000,49.601768000000,53.378999000000,51.697189000000,57.061493000000
01/01/2007,63.016208000000,66.387752000000,63.016208000000,66.387752000000,61.378934000000,53.893661000000,68.123597000000,70.990272000000,74.891471000000,60.249346000000,70.820670000000,53.546366000000,52.915411000000,57.277884000000,50.113518000000,53.912750000000,52.068852000000,57.918986000000
01/02/2007,63.192347000000,66.640276000000,63.192347000000,66.640276000000,61.587004000000,54.075038000000,68.355800000000,71.285103000000,75.218881000000,60.426798000000,71.128960000000,53.518727000000,52.784538000000,56.391028000000,50.448531000000,53.949230000000,51.969303000000,58.224378000000
01/03/2007,63.329113000000,66.836656000000,63.329113000000,66.836656000000,61.737400000000,54.157194000000,68.570720000000,71.525530000000,75.426135000000,60.495318000000,71.464591000000,53.496769000000,52.725150000000,56.242023000000,50.444466000000,53.950526000000,51.939988000000,58.286140000000
01/04/2007,63.291295000000,66.965979000000,63.291295000000,66.965979000000,61.899665000000,54.282628000000,68.767208000000,71.622128000000,75.631986000000,60.564974000000,71.472038000000,53.016530000000,52.881666000000,56.274717000000,50.676902000000,53.075099000000,50.598455000000,58.325381000000
01/05/2007,62.982534000000,67.098431000000,62.982534000000,67.098431000000,62.060971000000,54.477876000000,68.894670000000,71.725831000000,75.794707000000,60.624211000000,71.538813000000,51.542162000000,51.344242000000,51.326285000000,51.243626000000,51.640588000000,48.416545000000,58.357324000000
01/06/2007,63.058170000000,67.290177000000,63.058170000000,67.290177000000,62.232236000000,54.751047000000,68.966640000000,71.936745000000,75.910388000000,60.768342000000,71.859515000000,51.311150000000,50.525205000000,49.059617000000,51.317950000000,51.774843000000,48.580215000000,58.434389000000
01/07/2007,63.326005000000,67.494556000000,63.326005000000,67.494556000000,62.418188000000,55.087287000000,69.006652000000,72.158228000000,76.054111000000,60.822431000000,72.214900000000,51.743502000000,51.371000000000,51.518474000000,51.168437000000,51.950246000000,48.813539000000,58.496582000000
01/08/2007,63.583996000000,67.677198000000,63.583996000000,67.677198000000,62.618282000000,55.369503000000,69.126268000000,72.323039000000,76.242683000000,61.468765000000,72.164589000000,52.199707000000,52.245768000000,53.281309000000,51.494353000000,52.146312000000,49.035482000000,58.642864000000
01/09/2007,64.077703000000,68.000912000000,64.077703000000,68.000912000000,62.864862000000,55.773244000000,69.219846000000,72.720660000000,76.436138000000,63.543088000000,72.074396000000,53.138295000000,54.375519000000,58.188744000000,51.908726000000,52.344756000000,49.308197000000,58.695962000000
01/10/2007,64.327405000000,68.223752000000,64.327405000000,68.223752000000,63.180130000000,56.334129000000,69.296516000000,72.852288000000,76.551808000000,63.543088000000,72.271078000000,53.455824000000,53.568762000000,56.028918000000,51.937065000000,53.360302000000,50.803142000000,58.771534000000
01/11/2007,64.781221000000,68.378479000000,64.781221000000,68.378479000000,63.422762000000,56.728400000000,69.391489000000,72.920514000000,76.700277000000,63.543088000000,72.293129000000,54.698112000000,54.125261000000,57.535893000000,51.906965000000,55.027866000000,53.295126000000,58.822098000000
01/12/2007,65.049056000000,68.639821000000,65.049056000000,68.639821000000,63.717106000000,57.114183000000,69.595693000000,73.148501000000,76.827826000000,63.552536000000,72.695746000000,54.980856000000,54.625917000000,57.942646000000,52.464366000000,55.175156000000,53.459774000000,58.936099000000
01/01/2008,65.350564000000,68.937512000000,65.350564000000,68.937512000000,64.018822000000,57.611231000000,69.707282000000,73.440970000000,77.233484000000,63.760200000000,72.915987000000,55.290303000000,54.723258000000,57.499691000000,52.894258000000,55.616171000000,53.810608000000,59.558207000000
01/02/2008,65.544834000000,69.233883000000,65.544834000000,69.233883000000,64.293271000000,57.894043000000,69.971650000000,73.757459000000,77.682489000000,63.879772000000,73.187087000000,55.212041000000,53.773745000000,54.813381000000,53.016484000000,56.078981000000,54.027243000000,60.510357000000
01/03/2008,66.019891000000,69.571476000000,66.019891000000,69.571476000000,64.644618000000,58.305109000000,70.262947000000,74.080159000000,77.947878000000,63.946080000000,73.659316000000,56.046577000000,55.023006000000,56.842792000000,53.782543000000,56.655583000000,54.485104000000,61.325374000000
01/04/2008,66.170127000000,69.845046000000,66.170127000000,69.845046000000,65.031746000000,58.907812000000,70.439842000000,74.241667000000,78.244428000000,64.024236000000,73.729992000000,55.869438000000,55.881256000000,58.364878000000,54.230075000000,55.835565000000,53.126042000000,61.564454000000
01/05/2008,66.098635000000,70.178062000000,66.098635000000,70.178062000000,65.474264000000,59.596526000000,70.642263000000,74.466322000000,78.569426000000,64.083807000000,73.926827000000,54.728749000000,55.163971000000,55.889378000000,54.597217000000,54.432489000000,50.994858000000,61.589945000000
01/06/2008,66.372168000000,70.507678000000,66.372168000000,70.507678000000,65.792740000000,60.003623000000,70.873131000000,74.805385000000,78.796727000000,64.188656000000,74.455536000000,54.851548000000,55.012279000000,55.331540000000,54.695995000000,54.725684000000,51.418307000000,61.627865000000
01/07/2008,66.742059000000,70.790647000000,66.742059000000,70.790647000000,65.992074000000,60.283058000000,70.993938000000,75.168786000000,79.017495000000,64.301066000000,75.042806000000,55.448252000000,55.846956000000,56.732475000000,55.180105000000,55.174327000000,51.836220000000,62.140233000000
01/08/2008,67.127492000000,71.083044000000,67.127492000000,71.083044000000,66.392517000000,60.694458000000,71.380870000000,75.354420000000,79.197947000000,64.981182000000,75.034019000000,56.076040000000,56.281332000000,56.645645000000,55.934542000000,55.921922000000,52.460948000000,63.135551000000
01/09/2008,67.584935000000,71.497967000000,67.584935000000,71.497967000000,66.728430000000,61.015888000000,71.728222000000,75.844688000000,79.369234000000,67.203764000000,75.116785000000,56.641451000000,56.883425000000,57.633301000000,56.297860000000,56.464286000000,52.853882000000,63.976713000000
01/10/2008,68.045486000000,71.702655000000,68.045486000000,71.702655000000,66.901901000000,61.170505000000,71.918541000000,76.078966000000,79.695072000000,67.209333000000,75.356355000000,57.774668000000,57.520027000000,58.606183000000,56.725967000000,57.905356000000,54.907370000000,64.217967000000
01/11/2008,68.818942000000,72.029105000000,68.818942000000,72.029105000000,67.308147000000,61.667128000000,72.234840000000,76.326091000000,79.977000000000,67.208793000000,75.667374000000,59.725143000000,59.303424000000,61.624014000000,57.745210000000,59.958658000000,57.826992000000,64.574122000000
01/12/2008,69.295552000000,72.440647000000,69.295552000000,72.440647000000,67.861270000000,62.514737000000,72.500594000000,76.597610000000,80.071322000000,67.214762000000,76.200943000000,60.369264000000,60.977600000000,64.074530000000,58.937605000000,59.962823000000,57.751539000000,64.735562000000
01/01/2009,69.456149000000,72.758819000000,69.456149000000,72.758819000000,68.404541000000,63.201455000000,72.901856000000,76.694618000000,80.287561000000,67.366503000000,76.167298000000,60.111710000000,60.563084000000,61.474460000000,59.870050000000,59.802862000000,56.931377000000,65.878454000000
01/02/2009,69.609494000000,73.097274000000,69.609494000000,73.097274000000,68.811909000000,63.391279000000,73.515443000000,76.964320000000,80.706756000000,67.634136000000,76.299390000000,59.774221000000,59.732123000000,58.008197000000,60.663949000000,59.771974000000,56.710478000000,66.222640000000
01/03/2009,70.009950000000,73.473849000000,70.009950000000,73.473849000000,69.261565000000,63.792062000000,74.008777000000,77.267906000000,81.024972000000,67.676384000000,76.689785000000,60.234714000000,60.865190000000,59.314421000000,61.687907000000,59.814588000000,56.745153000000,66.281221000000
01/04/2009,70.254990000000,73.784801000000,70.254990000000,73.784801000000,69.721052000000,64.248651000000,74.467651000000,77.432483000000,81.110168000000,67.713677000000,76.974511000000,60.302370000000,62.568966000000,63.263494000000,62.005123000000,58.866201000000,55.271328000000,66.364192000000
01/05/2009,70.050358000000,73.931562000000,70.050358000000,73.931562000000,70.100534000000,64.612493000000,74.859361000000,77.351382000000,81.223406000000,67.780273000000,76.660296000000,59.170680000000,62.549434000000,63.170040000000,62.031162000000,57.044413000000,52.519458000000,66.367048000000
01/06/2009,70.179354000000,74.117894000000,70.179354000000,74.117894000000,70.335142000000,64.759035000000,75.176938000000,77.489769000000,81.336487000000,67.830170000000,76.854930000000,59.145341000000,62.421532000000,63.120203000000,61.855459000000,57.082776000000,52.571158000000,66.379327000000
01/07/2009,70.370516000000,74.344850000000,70.370516000000,74.344850000000,70.497468000000,64.867370000000,75.389993000000,77.778844000000,81.461133000000,67.903861000000,77.374348000000,59.240154000000,62.626429000000,64.583569000000,61.284832000000,57.109184000000,52.555962000000,66.488084000000
01/08/2009,70.538884000000,74.459213000000,70.538884000000,74.459213000000,70.714708000000,65.011004000000,75.676424000000,77.792264000000,81.565485000000,68.284840000000,77.159311000000,59.549674000000,62.799061000000,65.640820000000,60.912261000000,57.503562000000,52.801253000000,67.179582000000
01/09/2009,70.892716000000,74.753596000000,70.892716000000,74.753596000000,70.992262000000,65.285818000000,75.954554000000,78.101802000000,81.726667000000,69.979615000000,77.047737000000,60.058505000000,64.144479000000,69.318780000000,60.818166000000,57.492640000000,52.684925000000,67.376771000000
01/10/2009,71.107191000000,74.995049000000,71.107191000000,74.995049000000,71.251663000000,65.662448000000,76.099268000000,78.324683000000,81.850375000000,69.980408000000,77.445584000000,60.199218000000,62.559189000000,65.558891000000,60.575636000000,58.705114000000,54.483443000000,67.439972000000
01/11/2009,71.476046000000,75.102902000000,71.476046000000,75.102902000000,71.387143000000,65.740200000000,76.289271000000,78.405094000000,81.962505000000,69.980411000000,77.528306000000,61.256519000000,61.921447000000,63.887772000000,60.575726000000,60.814513000000,57.643423000000,67.488677000000
01/12/2009,71.771855000000,75.452250000000,71.771855000000,75.452250000000,71.638574000000,66.095439000000,76.438984000000,78.848530000000,82.192241000000,69.989852000000,78.331514000000,61.406700000000,61.989787000000,63.356945000000,61.012938000000,61.015445000000,57.911009000000,67.559323000000
01/01/2010,72.552046000000,76.019222000000,72.552046000000,76.019222000000,72.317756000000,66.929522000000,76.964128000000,79.303483000000,82.620922000000,70.224527000000,78.891902000000,62.745041000000,63.565837000000,66.633514000000,61.538230000000,62.205536000000,58.616460000000,69.714649000000
01/02/2010,72.971671000000,76.333280000000,72.971671000000,76.333280000000,72.628132000000,67.207455000000,77.303409000000,79.619774000000,82.965734000000,70.410212000000,79.230297000000,63.440733000000,64.136381000000,67.794619000000,61.743811000000,62.978614000000,59.082338000000,71.099687000000
01/03/2010,73.489725000000,76.601139000000,73.489725000000,76.601139000000,72.792038000000,67.315770000000,77.519572000000,79.987968000000,83.156831000000,70.456534000000,79.881600000000,64.615797000000,66.410281000000,73.525392000000,61.883716000000,63.470756000000,59.492929000000,71.756226000000
01/04/2010,73.255565000000,76.683689000000,73.255565000000,76.683689000000,72.974424000000,67.428079000000,77.768011000000,79.972681000000,83.246828000000,70.497051000000,79.749283000000,63.545574000000,64.888109000000,69.840076000000,61.697111000000,62.681696000000,58.080837000000,72.192352000000
01/05/2010,72.793978000000,76.862500000000,72.793978000000,76.862500000000,73.148903000000,67.602560000000,77.941193000000,80.154947000000,83.458566000000,70.557003000000,79.951235000000,61.393449000000,62.648280000000,64.001418000000,61.678634000000,60.585057000000,54.866047000000,72.289946000000
01/06/2010,72.771183000000,76.968327000000,72.771183000000,76.968327000000,73.131845000000,67.457378000000,78.047503000000,80.380299000000,83.638344000000,70.629067000000,80.275774000000,61.030485000000,61.318733000000,61.388927000000,61.142130000000,60.822500000000,55.044429000000,72.645644000000
01/07/2010,72.929190000000,77.128705000000,72.929190000000,77.128705000000,73.097832000000,67.447823000000,77.990217000000,80.729781000000,83.757402000000,70.705628000000,80.937272000000,61.181449000000,61.415680000000,62.489300000000,60.620868000000,61.006936000000,55.285730000000,72.719015000000
01/08/2010,73.131750000000,77.203400000000,73.131750000000,77.203400000000,73.236623000000,67.503478000000,78.207947000000,80.741569000000,83.887656000000,71.310467000000,80.606078000000,61.719496000000,62.260011000000,63.470021000000,61.379360000000,61.354529000000,55.745354000000,72.847690000000
01/09/2010,73.515110000000,77.482808000000,73.515110000000,77.482808000000,73.446293000000,67.571822000000,78.552003000000,81.087855000000,84.007416000000,73.237502000000,80.523565000000,62.375257000000,63.489721000000,65.986510000000,61.813883000000,61.653564000000,56.161460000000,72.917525000000
